,playername,gamesPlayed,gamesStarted,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies,plateAppearances,rbi,leftOnBase,babip,atBatsPerHomeRun,passedBall,catcherERA
666157,Nick Lodolo,13,13,7,1,0,8,1.000,0.62,1.07,67.0,13,0,0,0,45,63,34,12,1,8,82,29,0,68,13,.264,258,.367,.411,.778,2,5,.714,3,1183,4.30,67.0,3,5,0,0,0,0,32,1.45,300,201,13,0,0,735,.620,13,0,6,0,106,0.71,.375,17.66,0,2.83,11.01,3.90,9.13,4.57,1.07,0,0,0,0,0,,,,,,,
669222,Nick Senzel,3,3,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,86,90,39,11,0,4,68,24,0,76,5,.240,317,.303,.312,.615,3,6,.667,6,1245,,,,,,,,,,,,,,,,,,,,,,99,0.96,,,,,,,,,,,,9,2,1,358,22,115,.293,79.25,,
665665,Reiver Sanmartin,33,4,2,3,0,5,1.000,0.15,1.05,43.1,33,0,0,0,55,34,38,12,2,7,34,19,1,60,0,.330,182,.391,.533,.924,0,0,.---,5,810,7.27,43.1,4,4,0,0,6,0,35,1.82,202,130,33,0,0,502,.620,0,2,2,0,97,1.62,.500,18.69,3,1.79,7.06,3.95,12.46,7.89,1.45,21,8,0,0,1,2,0,0,.000,-.--,,
656413,Stuart Fairchild,4,2,0,6,0,6,1.000,1.50,3.18,17.0,4,0,0,0,2,3,1,0,0,0,3,0,0,0,0,.000,8,.000,.000,.000,0,0,.---,0,31,,,,,,,,,,,,,,,,,,,,,,0,0.67,,,,,,,,,,,,0,0,0,8,0,8,.000,-.--,,
670770,TJ Friedl,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,31,48,20,6,4,3,23,7,0,33,5,.252,131,.306,.427,.733,0,6,1.000,3,555,,,,,,,,,,,,,,,,,,,,,,56,0.65,,,,,,,,,,,,0,0,4,147,17,43,.275,43.67,,
676265,,8,4,1,0,0,1,1.000,0.13,0.38,24.2,8,0,0,0,15,37,13,6,0,6,23,12,0,18,2,.194,93,.299,.452,.751,0,2,1.000,0,416,4.74,24.2,0,2,0,0,0,0,13,1.22,107,74,8,0,0,263,.630,2,0,1,0,42,0.41,.000,16.86,4,1.92,8.39,4.38,6.57,4.74,2.19,2,0,0,0,0,,,,,,,
592325,Ben Gamel,15,15,0,0,0,0,.000,0.00,-.--,0.0,15,0,0,0,75,77,35,18,2,6,83,36,1,75,3,.243,309,.327,.372,.699,1,5,.833,3,1399,,,,,,,,,,,,,,,,,,,,,,115,0.97,,,,,,,,,,,,0,0,1,349,39,108,.312,51.50,,
668804,Bryan Reynolds,11,11,0,0,0,0,.000,0.00,-.--,0.0,11,0,0,0,107,96,58,14,4,21,110,45,4,107,8,.256,418,.338,.459,.797,3,5,.625,10,1771,,,,,,,,,,,,,,,,,,,,,,192,1.11,,,,,,,,,,,,0,0,2,473,48,153,.298,19.90,,
669060,Bryse Wilson,19,16,3,4,0,7,1.000,0.37,0.77,82.1,19,0,0,0,98,86,64,23,1,15,55,22,1,103,5,.307,335,.353,.516,.869,2,6,.750,11,1349,6.12,82.1,2,8,0,0,0,0,56,1.52,370,247,19,0,0,868,.640,5,0,1,0,173,1.14,.200,16.38,0,2.50,6.01,2.40,11.26,7.00,1.64,4,3,1,1,6,,,,,,,
608328,De Jong,30,0,4,2,1,7,.857,0.20,0.98,55.1,30,0,0,1,43,70,14,7,0,6,46,20,1,33,3,.174,190,.262,.305,.567,1,2,.667,5,869,1.95,55.1,4,1,1,2,2,1,12,0.96,216,166,30,0,0,540,.620,3,0,3,0,58,0.61,.800,15.70,12,2.30,7.48,3.25,5.37,2.28,0.98,17,4,1,1,1,,,,,,,
621249,Underwood Jr.,36,0,3,3,0,6,1.000,0.17,1.26,43.1,36,1,0,0,46,39,23,9,0,1,41,19,1,41,4,.246,167,.337,.317,.654,2,1,.333,2,724,3.95,43.1,1,3,0,1,9,1,19,1.38,190,130,36,0,0,446,.620,4,0,3,0,53,1.18,.250,16.71,6,2.16,8.52,3.95,8.52,4.78,0.21,14,2,0,0,0,,,,,,,
656185,Greg Allen,1,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,27,19,11,3,0,1,26,9,0,16,2,.186,86,.278,.256,.534,1,6,.857,2,389,,,,,,,,,,,,,,,,,,,,,,22,1.42,,,,,,,,,,,,0,2,0,99,6,42,.254,86.00,,
664141,JT Brubaker,24,24,13,5,3,21,.857,0.75,1.28,127.0,24,2,0,2,134,109,71,34,2,13,132,47,0,135,7,.266,507,.335,.418,.753,3,4,.571,13,2083,4.39,127.0,3,11,0,0,0,0,62,1.43,564,381,24,0,0,1346,.650,7,2,6,1,212,1.23,.214,16.40,0,2.81,9.35,3.33,9.57,5.03,0.92,0,0,0,0,3,,,,,,,
669261,Jack Suwinski,1,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,54,52,33,9,0,14,78,25,1,45,4,.197,229,.287,.419,.706,2,2,.500,5,1072,,,,,,,,,,,,,,,,,,,,,,96,1.04,,,,,,,,,,,,0,0,0,258,25,103,.226,16.36,,
641511,Jason Delay,36,30,9,222,4,235,.983,6.42,7.70,270.2,36,1,0,2,17,24,10,3,0,1,32,6,0,23,2,.240,96,.298,.302,.600,4,22,.846,2,433,,,,,,,,,,,,,,,,,,,,10,2,29,0.71,,,,,,,,,,,,1,0,0,104,6,23,.349,96.00,0,4.42
642165,Josh VanMeter,3,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,7,3,13,2,0,5,0,2,0,15,0,.600,25,.630,1.280,1.910,0,0,.---,0,74,39.00,3.0,0,0,0,0,0,0,13,5.67,27,9,3,0,0,47,.640,0,0,0,0,32,2.33,.---,24.67,3,0.00,0.00,6.00,45.00,39.00,15.00,0,0,0,0,0,185,12,61,.223,54.67,0,27.00
663647,Ke'Bryan Hayes,2,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,110,103,44,20,3,6,102,40,0,102,3,.245,416,.315,.351,.666,4,14,.778,9,1845,,,,,,,,,,,,,,,,,,,,,,146,1.07,,,,,,,,,,,,0,0,1,460,36,159,.311,69.33,,
621028,Kevin Newman,1,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,63,57,26,15,2,1,39,12,0,60,2,.275,218,.318,.376,.694,2,5,.714,4,823,,,,,,,,,,,,,,,,,,,,,,82,1.11,,,,,,,,,,,,0,0,1,233,18,67,.330,218.00,,
544365,Manny Banuelos,4,0,5,0,0,5,1.000,1.25,5.63,8.1,4,0,0,0,11,6,2,2,0,0,8,3,0,7,0,.219,32,.286,.281,.567,0,0,.---,0,136,2.16,8.1,0,0,1,1,0,0,2,1.20,35,25,4,0,0,82,.600,0,0,0,0,9,1.83,.---,16.32,3,2.67,8.64,3.24,7.56,2.16,0.00,2,2,0,0,0,,,,,,,
656308,Michael Chavis,5,3,0,0,0,0,.000,0.00,-.--,0.0,5,0,0,0,69,83,34,13,2,14,105,14,1,82,2,.244,336,.276,.420,.696,1,1,.500,2,1262,,,,,,,,,,,,,,,,,,,,,,141,0.83,,,,,,,,,,,,0,0,3,355,42,149,.309,24.00,,
664337,Miguel Yajure,7,1,2,2,0,4,1.000,0.57,2.57,14.1,7,0,0,0,18,18,13,9,0,1,4,9,0,20,2,.333,60,.437,.533,.970,0,0,.---,2,264,8.16,14.1,1,0,0,0,0,0,13,2.02,71,43,7,0,0,158,.600,2,0,0,0,32,1.00,1.000,18.42,1,0.44,2.51,5.65,12.56,8.16,0.63,2,1,0,0,0,,,,,,,
656605,Mitch Keller,25,23,12,8,1,21,.952,0.80,1.45,124.0,25,2,0,1,142,106,69,26,2,12,107,46,0,135,7,.278,486,.347,.414,.761,1,14,.933,17,2100,4.43,124.0,4,10,0,0,0,0,61,1.46,543,372,25,0,0,1313,.630,7,1,1,0,201,1.34,.286,16.94,0,2.33,7.77,3.34,9.80,5.01,0.87,0,0,0,1,3,,,,,,,
665833,Oneil Cruz,3,3,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,51,32,26,7,2,11,85,16,1,43,0,.205,210,.260,.414,.674,4,6,.600,2,899,,,,,,,,,,,,,,,,,,,,,,87,1.59,,,,,,,,,,,,0,0,1,227,35,90,.278,19.09,,
672710,Roansy Contreras,15,12,4,5,0,9,1.000,0.60,1.19,68.0,15,0,0,0,53,81,30,16,1,10,65,31,1,60,2,.232,259,.318,.417,.735,3,4,.571,3,1154,3.57,68.0,4,4,0,0,0,0,27,1.34,292,204,15,0,0,742,.640,2,0,6,0,108,0.65,.500,16.97,1,2.10,8.60,4.10,7.94,3.97,1.32,0,0,0,0,0,,,,,,,
596112,Robert Stephenson,45,0,2,2,1,5,.800,0.09,0.82,44.2,45,0,0,1,28,66,34,15,2,8,37,13,1,53,0,.291,182,.335,.527,.862,1,4,.800,3,705,6.04,44.2,2,1,0,2,6,2,30,1.48,197,134,45,0,0,470,.670,0,0,3,0,96,0.42,.667,15.78,9,2.85,7.46,2.62,10.68,6.85,1.61,18,4,0,0,2,,,,,,,
666801,Rodolfo Castro,19,17,53,18,5,76,.934,3.74,4.12,155.0,19,9,0,2,38,28,12,4,3,5,36,11,0,35,2,.255,137,.320,.438,.758,3,4,.571,3,553,,,,,,,,,,,,,,,,,,,,,,60,1.36,,,,,,,,,,,,0,0,0,150,10,47,.313,27.40,,
672779,Tucupita Marcano,1,0,0,0,0,0,.000,0.00,0.00,1.0,1,0,0,0,39,40,18,6,2,2,40,10,0,31,1,.215,144,.269,.326,.595,1,2,.667,1,602,,,,,,,,,,,,,,,,,,,,,,47,0.98,,,,,,,,,,,,0,5,1,161,13,53,.282,72.00,,
595881,Tyler Beede,6,0,1,0,0,1,1.000,0.17,1.00,9.2,6,0,0,0,13,11,5,1,0,1,4,6,0,14,0,.333,42,.417,.429,.846,0,0,.---,1,175,4.66,9.2,0,0,0,0,0,0,5,2.07,48,29,6,0,0,105,.600,0,0,1,0,18,1.18,.---,18.10,3,0.67,3.72,5.59,13.03,4.66,0.93,2,1,0,0,0,,,,,,,
623168,Tyler Heineman,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,6,2,2,2,0,0,4,0,0,4,0,.267,15,.267,.400,.667,1,4,.800,1,53,,,,,,,,,,,,,,,,,,,,1,0,6,3.00,,,,,,,,,,,,0,1,0,16,1,6,.364,-.--,0,6.12
640444,Wil Crowe,52,1,5,5,2,12,.833,0.19,1.36,66.2,52,0,0,2,80,55,29,7,1,6,61,27,0,54,3,.218,248,.301,.327,.628,0,0,.---,8,1161,3.51,66.2,5,8,3,9,15,6,26,1.22,280,200,52,0,0,710,.610,3,0,2,0,81,1.45,.385,17.42,16,2.26,8.24,3.65,7.29,3.91,0.81,19,6,0,1,1,,,,,,,
670990,Yohan Ramirez,7,0,2,1,0,3,1.000,0.43,3.38,8.1,7,0,0,0,4,11,7,2,0,3,10,6,0,7,2,.219,32,.375,.563,.938,0,1,1.000,0,158,7.56,8.1,1,0,0,1,0,1,7,1.56,40,25,7,0,0,92,.580,2,0,1,0,18,0.36,1.000,18.96,3,1.67,10.80,6.48,7.56,7.56,3.24,2,0,0,0,0,,,,,,,
605507,Zach Thompson,24,21,5,5,0,10,1.000,0.42,0.87,104.2,24,0,0,0,129,104,68,19,1,19,74,42,0,119,2,.280,425,.347,.464,.811,2,9,.818,11,1815,5.33,104.2,3,10,0,0,0,0,62,1.54,470,314,24,0,0,1140,.630,2,0,5,0,197,1.24,.231,17.34,0,1.76,6.36,3.61,10.23,5.85,1.63,0,0,0,0,1,,,,,,,
676265,,8,4,1,0,0,1,1.000,0.13,0.38,24.2,8,0,0,0,15,37,13,6,0,6,23,12,0,18,2,.194,93,.299,.452,.751,0,2,1.000,0,416,4.74,24.2,0,2,0,0,0,0,13,1.22,107,74,8,0,0,263,.630,2,0,1,0,42,0.41,.000,16.86,4,1.92,8.39,4.38,6.57,4.74,2.19,2,0,0,0,0,,,,,,,
