,playername,gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,plateAppearances,rbi,leftOnBase,babip,atBatsPerHomeRun,passedBall,catcherERA
663538,Nico Hoerner,1,1,145,143,56,22,5,9,56,26,3,133,6,.280,475,.324,.404,.728,2,19,.905,11,1804,,,,,,,,,,,,,,,,,,,,,,192,1.01,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,509,54,178,.301,52.78,,
664731,P.J. Higgins,1,0,50,50,20,10,1,6,57,20,0,45,2,.227,198,.303,.379,.682,3,16,.842,2,897,,,,,,,,,,,,,,,,,,,,13,1,75,1.00,,,,,,,,,,,,0,3,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,224,27,83,.287,33.00,2,5.11
621550,Patrick Wisdom,3,3,75,112,65,27,0,25,180,53,1,96,8,.209,460,.300,.430,.730,4,8,.667,8,2195,,,,,,,,,,,,,,,,,,,,,,198,0.67,,,,,,,,,,,,0,1,2,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,524,66,239,.276,18.40,,
592858,Rowan Wick,63,0,60,54,37,13,2,9,68,29,2,79,1,.309,256,.376,.480,.856,1,5,.833,7,1141,4.29,63.0,4,7,9,14,4,5,30,1.71,291,189,63,0,0,744,.650,1,0,3,0,123,1.11,.364,18.11,22,2.34,9.71,4.14,11.29,5.29,1.29,17,5,0,1,4,7,4,1,12,.917,0.17,1.57,63.0,63,0,0,1,,,,,,,
673548,Seiya Suzuki,1,1,77,105,54,22,2,14,107,41,3,104,4,.267,390,.340,.441,.781,5,9,.643,8,1839,,,,,,,,,,,,,,,,,,,,,,172,0.73,,,,,,,,,,,,0,0,3,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,438,46,151,.331,27.86,,
489119,Wade Miley,9,8,47,37,20,5,1,3,28,14,0,31,2,.218,142,.296,.331,.627,1,2,.667,3,566,3.16,37.0,2,2,0,0,0,0,13,1.22,159,111,9,0,0,358,.630,2,0,1,0,47,1.27,.500,15.30,0,2.00,6.81,3.41,7.54,4.86,0.73,0,0,0,0,1,3,0,1,4,.750,0.33,0.73,37.0,9,0,0,1,,,,,,,
575929,Willson Contreras,112,39,131,83,64,23,2,21,102,44,0,99,24,.240,413,.346,.458,.804,2,4,.667,14,1813,,,,,,,,,,,,,,,,,,,,21,2,189,1.58,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,39,0,0,0,483,54,174,.267,19.67,7,3.97
543228,Yan Gomes,9,9,94,76,23,12,0,8,47,8,0,65,3,.235,277,.260,.365,.625,18,37,.673,15,1006,,,,,,,,,,,,,,,,,,,,19,0,101,1.24,,,,,,,,,,,,2,1,4,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,293,31,132,.252,34.62,2,3.72
656716,Zach McKinstry,2,1,3,3,4,0,0,1,4,3,0,1,0,.091,11,.286,.364,.650,0,0,.---,0,68,,,,,,,,,,,,,,,,,,,,,,4,1.00,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,14,2,6,.000,11.00,,
676265,,15,8,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,82,0.40,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,0,0,1,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,,,,,,,
664670,Alejo Lopez,3,0,2,6,2,0,0,2,0,0,0,2,0,.200,10,.200,.800,1.000,0,0,.---,0,26,6.75,2.2,0,0,0,0,0,0,2,0.75,10,8,3,0,0,19,.730,0,0,0,0,8,0.33,.---,9.75,3,-.--,0.00,0.00,6.75,6.75,6.75,1,0,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,151,10,50,.308,140.00,,
664747,Alexis Diaz,58,0,36,68,18,3,0,5,81,33,3,28,4,.134,209,.261,.220,.481,0,6,1.000,4,1057,1.88,62.1,6,3,10,14,13,4,13,0.98,250,187,58,0,0,668,.630,4,0,7,0,46,0.53,.667,16.96,19,2.45,11.70,4.76,4.04,2.60,0.72,25,4,0,1,3,6,2,1,9,.889,0.14,1.16,62.1,58,1,0,1,,,,,,,
605244,Aramis Garcia,1,1,20,31,6,2,0,1,34,3,0,23,2,.217,106,.252,.264,.516,6,18,.750,4,441,,,,,,,,,,,,,,,,,,,,14,1,28,0.65,,,,,,,,,,,,1,2,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,113,4,42,.310,106.00,0,5.87
606157,Aristides Aquino,1,0,45,62,24,13,0,10,101,17,0,51,0,.197,259,.246,.363,.609,3,2,.400,1,1093,,,,,,,,,,,,,,,,,,,,,,94,0.73,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,276,30,125,.277,25.90,,
519222,Austin Romine,1,0,9,6,2,1,0,0,7,2,0,4,0,.154,26,.214,.192,.406,0,7,1.000,0,115,,,,,,,,,,,,,,,,,,,,3,0,5,1.50,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,28,0,16,.211,-.--,0,4.29
571656,Buck Farmer,43,0,39,42,21,9,0,2,53,25,0,35,1,.210,167,.314,.299,.613,3,3,.500,1,843,3.88,46.1,2,2,2,3,5,1,20,1.29,195,139,43,0,0,515,.610,1,0,4,1,50,0.93,.500,18.19,10,2.12,10.29,4.86,6.80,4.08,0.39,25,9,0,1,1,6,5,1,12,.917,0.26,2.15,46.1,43,0,0,0,,,,,,,
502624,Chase Anderson,8,7,24,19,18,4,0,3,23,14,0,16,3,.200,80,.333,.363,.696,2,2,.500,1,480,6.56,23.1,2,4,0,0,0,0,17,1.29,99,70,8,0,0,283,.590,3,0,0,0,29,1.26,.333,20.57,1,1.64,8.87,5.40,6.17,6.94,1.16,0,0,0,0,2,2,0,0,2,1.000,0.25,0.78,23.1,8,0,0,0,,,,,,,
642020,Chuckie Robinson,24,19,26,8,2,2,0,1,17,0,0,6,0,.107,56,.107,.196,.303,0,0,.---,5,196,,,,,,,,,,,,,,,,,,,,4,0,11,3.25,,,,,,,,,,,,0,1,0,5,128,1,134,.993,5.54,7.48,160.0,24,0,0,1,57,3,28,.132,56.00,1,4.28
656818,Connor Overton,6,4,35,43,10,3,0,1,14,11,0,21,0,.188,112,.258,.241,.499,2,1,.333,3,469,2.73,33.0,1,0,0,0,0,0,10,0.97,124,99,6,0,0,300,.640,0,0,0,1,27,0.81,1.000,14.21,1,1.27,3.82,3.00,5.73,2.73,0.27,1,0,0,0,1,3,6,0,9,1.000,1.50,2.45,33.0,6,1,0,0,,,,,,,
571882,Derek Law,2,0,3,2,5,0,0,1,2,1,0,4,1,.444,9,.462,.778,1.240,0,1,1.000,0,55,4.50,2.0,0,1,0,1,0,1,1,2.50,13,6,2,0,0,34,.620,1,0,1,0,7,1.50,.000,27.50,1,2.00,9.00,4.50,18.00,22.50,4.50,0,0,0,0,2,0,0,1,1,.000,0.00,0.00,2.0,2,0,0,0,,,,,,,
456781,Donovan Solano,26,24,75,61,22,15,0,4,59,19,1,78,5,.288,271,.343,.387,.730,0,0,.---,4,1155,,,,,,,,,,,,,,,,,,,,,,105,1.23,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,26,0,0,0,297,24,111,.352,67.75,,
518585,Fernando Cruz,13,2,9,15,2,2,0,0,18,9,0,8,1,.160,50,.300,.200,.500,0,2,1.000,0,242,0.66,13.2,0,1,0,1,1,1,1,1.24,60,41,13,0,0,143,.590,1,0,1,0,10,0.60,.000,17.71,1,2.00,11.85,5.93,5.27,1.32,0.00,11,5,0,0,0,1,0,0,1,1.000,0.08,0.69,13.2,13,0,0,0,,,,,,,
668933,Graham Ashcraft,18,18,140,85,54,19,0,10,67,25,0,115,7,.285,404,.335,.406,.741,0,5,1.000,8,1661,4.52,99.2,5,5,0,0,0,0,50,1.40,439,299,18,0,0,1075,.650,7,0,8,0,164,1.65,.500,16.67,0,2.68,6.05,2.26,10.38,4.88,0.90,0,0,0,0,3,11,17,0,28,1.000,1.56,2.55,99.2,18,1,0,0,,,,,,,
668881,Hunter Greene,24,24,70,135,64,21,0,24,164,48,0,104,10,.222,469,.305,.420,.725,2,10,.833,5,2200,4.44,125.2,5,13,0,0,0,0,62,1.21,531,377,24,1,1,1397,.640,10,0,4,0,197,0.52,.278,17.51,0,3.42,11.75,3.44,7.45,4.58,1.72,0,0,0,0,4,5,6,1,12,.917,0.46,0.79,125.2,24,0,0,1,,,,,,,
519326,Hunter Strickland,65,0,43,79,37,18,1,8,58,33,1,61,7,.256,238,.359,.441,.800,0,14,1.000,5,1089,4.99,61.1,3,3,7,11,4,4,34,1.53,281,184,65,0,0,678,.620,7,0,1,0,105,0.54,.500,17.76,34,1.76,8.51,4.84,8.95,5.43,1.17,14,4,0,0,3,5,3,0,8,1.000,0.12,1.18,61.1,65,0,0,0,0,0,0,.---,-.--,,
664139,Ian Gibaut,1,0,1,3,0,0,0,0,0,0,0,1,1,.200,5,.333,.200,.533,0,0,.---,0,28,0.00,1.1,0,0,0,0,0,0,0,0.75,6,4,1,0,0,19,.680,1,0,0,0,1,0.33,.---,21.00,0,-.--,0.00,0.00,6.75,0.00,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.00,1.1,1,0,0,0,,,,,,,
641584,Jake Fraley,14,14,55,51,33,9,0,12,51,25,1,53,3,.255,208,.340,.471,.811,1,4,.800,1,951,,,,,,,,,,,,,,,,,,,,,,98,1.08,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,14,0,0,0,238,28,66,.279,17.33,,
669270,Joel Kuhnel,52,0,66,47,37,14,0,8,55,13,1,63,5,.280,225,.328,.449,.777,2,2,.500,3,907,5.77,57.2,2,3,1,3,5,2,37,1.32,249,173,52,0,0,598,.660,5,0,1,0,101,1.40,.400,15.73,13,4.23,8.58,2.03,9.83,5.77,1.25,17,6,0,2,4,4,9,1,14,.929,0.25,2.05,57.2,52,0,0,1,0,0,0,.---,-.--,,
663697,Jonathan India,13,13,89,106,48,16,2,10,93,31,1,96,14,.250,384,.329,.380,.709,4,3,.429,5,1722,,,,,,,,,,,,,,,,,,,,,,146,0.84,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,13,0,0,0,429,41,117,.306,38.40,,
676480,Jose Barrero,46,44,25,36,11,3,0,2,74,7,0,25,0,.156,160,.192,.213,.405,1,4,.800,4,644,,,,,,,,,,,,,,,,,,,,,,34,0.69,,,,,,,,,,,,0,0,0,106,55,6,167,.964,3.50,3.72,389.1,46,26,0,4,167,10,93,.274,80.00,,
571657,Kyle Farmer,9,9,152,145,58,25,1,14,99,32,0,132,16,.254,520,.314,.387,.701,3,4,.571,20,2112,,,,,,,,,,,,,,,,,,,,,,201,1.05,,,,,,,,,,,,0,2,6,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,576,78,204,.286,37.14,,
570666,Luis Cessa,45,9,84,75,43,11,2,13,55,27,0,75,2,.261,287,.327,.449,.776,1,6,.857,9,1174,4.76,75.2,4,4,0,1,5,1,40,1.35,318,227,45,0,0,746,.640,2,0,3,0,129,1.12,.500,15.52,1,2.04,6.54,3.21,8.92,5.11,1.55,19,8,0,0,2,11,8,1,20,.950,0.42,2.28,75.2,45,2,0,0,,,,,,,
608703,Matt Reynolds,1,0,1,3,1,1,0,0,0,0,0,3,2,.500,6,.556,.667,1.223,0,0,.---,0,21,6.75,1.1,0,0,0,0,0,0,1,2.25,9,4,2,0,0,14,.670,2,0,0,0,4,0.33,.---,15.75,2,-.--,0.00,0.00,20.25,6.75,0.00,3,3,0,0,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,0,0,0,.---,-.--,,
672279,Michael Siani,7,5,3,6,1,0,0,0,5,0,0,3,0,.176,17,.176,.176,.352,1,0,.000,1,68,,,,,,,,,,,,,,,,,,,,,,3,0.50,,,,,,,,,,,,0,0,0,0,10,0,10,1.000,1.43,2.00,45.1,7,0,0,0,17,0,10,.250,-.--,,
666157,Nick Lodolo,19,19,83,79,44,15,3,13,131,39,0,90,19,.235,383,.336,.392,.728,3,6,.667,8,1779,3.66,103.1,4,7,0,0,0,0,42,1.25,441,310,19,0,0,1116,.630,19,0,6,1,150,1.05,.364,17.22,0,3.36,11.41,3.40,7.84,3.83,1.13,0,0,0,0,0,10,2,0,12,1.000,0.63,1.05,103.1,19,0,0,0,,,,,,,
665665,Reiver Sanmartin,44,4,69,43,41,13,2,7,46,28,2,64,0,.291,220,.369,.464,.833,0,1,1.000,8,1013,6.11,56.0,4,4,0,0,7,0,38,1.64,250,168,44,0,0,625,.620,0,2,2,0,102,1.60,.500,18.09,3,1.64,7.39,4.50,10.29,6.59,1.13,26,9,0,1,1,5,3,0,8,1.000,0.18,1.29,56.0,44,1,0,0,2,0,0,.000,-.--,,
668715,Spencer Steer,2,2,22,26,12,4,0,2,22,10,0,18,2,.205,88,.300,.318,.618,1,0,.000,2,395,,,,,,,,,,,,,,,,,,,,,,28,0.85,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,100,6,33,.250,44.00,,
656413,Stuart Fairchild,4,2,2,3,1,0,0,0,3,0,0,0,0,.000,8,.000,.000,.000,0,0,.---,0,31,,,,,,,,,,,,,,,,,,,,,,0,0.67,,,,,,,,,,,,0,0,0,0,6,0,6,1.000,1.50,3.18,17.0,4,0,0,0,8,0,8,.000,-.--,,
676265,,15,8,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,82,0.40,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,0,0,1,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,,,,,,,
592325,Ben Gamel,21,21,92,94,42,20,2,9,96,48,2,85,3,.232,366,.325,.372,.697,1,5,.833,4,1692,,,,,,,,,,,,,,,,,,,,,,136,0.98,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,-.--,0.0,21,0,0,0,418,45,129,.290,40.67,,
668804,Bryan Reynolds,144,18,136,123,73,18,4,27,141,54,6,140,14,.260,538,.342,.459,.801,3,7,.700,13,2284,,,,,,,,,,,,,,,,,,,,,,247,1.11,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,18,0,0,0,608,62,193,.304,19.93,,
669060,Bryse Wilson,24,20,129,118,77,28,1,20,78,30,1,129,9,.289,447,.341,.490,.831,3,6,.667,14,1775,5.53,112.1,3,9,0,0,0,0,69,1.42,494,337,24,0,0,1149,.650,9,0,2,0,219,1.09,.250,15.80,0,2.60,6.25,2.40,10.34,6.17,1.60,4,3,1,1,6,3,4,0,7,1.000,0.29,0.56,112.1,24,0,0,0,,,,,,,
668751,Cal Mitchell,11,10,60,53,21,11,0,5,52,18,0,48,0,.227,211,.287,.351,.638,1,3,.750,3,849,,,,,,,,,,,,,,,,,,,,,,74,1.13,,,,,,,,,,,,0,1,1,0,0,0,0,.000,0.00,-.--,0.0,11,0,0,0,231,17,88,.277,42.20,,
608328,De Jong,41,0,57,87,23,15,0,10,58,30,1,50,5,.200,250,.297,.380,.677,2,3,.600,7,1158,2.67,70.2,6,2,1,4,3,3,21,1.13,288,212,41,0,0,710,.610,5,0,4,0,95,0.66,.750,16.39,15,1.93,7.39,3.82,6.37,2.93,1.27,22,5,1,1,1,4,3,1,8,.875,0.17,0.90,70.2,41,0,0,1,,,,,,,
670280,David Bednar,44,0,33,46,19,11,0,4,69,16,2,41,1,.217,189,.282,.339,.621,0,4,1.000,2,825,2.66,50.2,3,4,19,23,4,4,15,1.13,206,152,44,0,0,545,.660,1,1,2,0,64,0.72,.429,16.28,34,4.31,12.26,2.84,7.28,3.38,0.71,8,1,0,0,0,2,0,0,2,1.000,0.05,0.36,50.2,44,1,0,0,0,0,0,.---,-.--,,
660636,Diego Castillo,2,0,3,1,8,0,0,1,1,3,0,6,1,.545,11,.667,.818,1.485,0,0,.---,1,60,36.00,2.0,0,0,0,0,0,0,8,4.50,15,6,2,0,0,26,.430,1,0,0,0,9,3.00,.---,30.00,2,0.33,4.50,13.50,27.00,36.00,4.50,0,0,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,279,28,96,.232,23.46,,
621249,Underwood Jr.,50,1,64,49,34,11,0,1,54,25,1,57,5,.256,223,.343,.318,.661,2,4,.667,3,986,4.47,56.1,1,6,1,3,12,2,28,1.46,254,169,50,0,0,622,.630,5,0,5,0,71,1.31,.143,17.50,9,2.16,8.63,3.99,9.11,5.43,0.16,18,4,0,0,1,5,3,0,8,1.000,0.16,1.29,56.1,50,1,0,0,,,,,,,
669261,Jack Suwinski,104,1,70,75,43,11,0,19,112,38,1,64,4,.200,320,.292,.413,.705,2,4,.667,5,1533,,,,,,,,,,,,,,,,,,,,,,132,0.93,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,363,37,144,.237,16.84,,
641511,Jason Delay,55,48,32,39,17,6,0,1,49,9,0,33,2,.216,153,.268,.275,.543,9,36,.800,4,644,,,,,,,,,,,,,,,,,,,,25,2,42,0.82,,,,,,,,,,,,1,0,0,15,387,9,411,.978,7.31,8.47,427.2,55,2,0,4,164,11,47,.311,153.00,0,4.65
678225,Hwan Bae,3,2,8,5,3,3,0,0,5,2,0,8,1,.308,26,.379,.423,.802,0,3,1.000,0,92,,,,,,,,,,,,,,,,,,,,,,11,1.60,,,,,,,,,,,,0,0,0,0,4,0,4,1.000,1.33,1.71,21.0,3,0,0,0,29,4,5,.381,-.--,,
670912,Johan Oviedo,14,1,21,27,9,6,1,4,26,7,0,26,1,.260,100,.315,.460,.775,0,3,1.000,2,442,3.20,25.1,2,1,0,1,0,1,9,1.30,108,76,14,0,0,296,.670,1,1,1,0,46,0.78,.667,17.45,3,3.71,9.24,2.49,9.24,3.20,1.42,12,6,0,0,0,2,3,0,5,1.000,0.36,1.80,25.1,14,1,0,0,,,,,,,
608422,Jose Godoy,2,1,0,1,2,0,0,0,2,2,0,0,0,.000,3,.400,.000,.400,0,1,1.000,0,21,,,,,,,,,,,,,,,,,,,,1,0,0,0.00,,,,,,,,,,,,0,0,0,1,7,0,8,1.000,4.00,6.55,11.0,2,0,0,0,5,0,3,.000,-.--,0,2.45
658551,Junior Fernandez,13,0,22,9,6,2,0,3,12,8,0,17,1,.283,60,.377,.467,.844,0,0,.---,3,261,2.93,15.1,0,0,0,1,3,1,5,1.63,70,46,13,0,0,155,.590,1,0,1,0,28,2.44,.---,17.02,2,1.50,7.04,4.70,9.98,3.52,1.76,10,7,1,0,0,1,0,0,1,1.000,0.08,0.60,15.1,13,0,0,0,,,,,,,
663647,Ke'Bryan Hayes,134,2,136,121,54,24,3,7,122,47,0,121,5,.243,498,.313,.345,.658,5,20,.800,10,2185,,,,,,,,,,,,,,,,,,,,,,172,1.12,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,552,41,190,.307,71.14,,
621028,Kevin Newman,3,2,81,79,31,18,2,2,48,16,0,78,2,.276,283,.318,.375,.693,2,8,.800,6,1065,,,,,,,,,,,,,,,,,,,,,,106,1.03,,,,,,,,,,,,0,2,1,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,304,23,92,.325,141.50,,
544365,Manny Banuelos,4,0,11,6,2,2,0,0,8,3,0,7,0,.219,32,.286,.281,.567,0,0,.---,0,136,2.16,8.1,0,0,1,1,0,0,2,1.20,35,25,4,0,0,82,.600,0,0,0,0,9,1.83,.---,16.32,3,2.67,8.64,3.24,7.56,2.16,0.00,2,2,0,0,0,5,0,0,5,1.000,1.25,5.63,8.1,4,0,0,0,,,,,,,
609280,Miguel Andujar,1,0,25,28,9,2,0,1,22,3,0,22,0,.229,96,.250,.281,.531,0,4,1.000,0,353,,,,,,,,,,,,,,,,,,,,,,27,0.89,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,0.00,0.1,1,0,0,0,100,8,35,.284,96.00,,
664337,Miguel Yajure,12,1,29,25,26,10,0,3,16,16,1,31,2,.307,101,.412,.495,.907,1,1,.500,2,471,8.88,24.1,1,1,1,1,0,0,24,1.93,119,73,12,0,0,284,.600,2,1,4,0,50,1.16,.500,19.36,4,1.00,5.92,5.92,11.47,9.62,1.11,3,1,0,0,0,2,3,0,5,1.000,0.42,1.88,24.1,12,0,0,0,,,,,,,
656605,Mitch Keller,31,29,180,135,77,28,2,14,138,60,1,162,12,.266,609,.342,.388,.730,3,17,.850,22,2661,3.91,159.0,5,12,0,0,0,0,69,1.40,687,477,31,0,0,1670,.630,12,1,2,0,236,1.33,.294,16.74,0,2.30,7.81,3.40,9.17,4.36,0.79,0,0,0,2,4,15,10,1,26,.962,0.81,1.42,159.0,31,2,0,1,,,,,,,
683232,Nick Mears,1,0,1,0,0,0,0,0,1,1,0,0,0,.000,2,.333,.000,.333,0,0,.---,0,19,0.00,0.2,0,0,0,0,0,0,0,1.50,3,2,1,0,0,11,.580,0,0,0,0,0,1.00,.---,28.50,0,1.00,13.50,13.50,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.00,0.2,1,0,0,0,,,,,,,
665833,Oneil Cruz,7,7,71,54,43,13,4,17,124,27,1,74,1,.230,322,.291,.453,.744,4,10,.714,2,1415,,,,,,,,,,,,,,,,,,,,,,146,1.31,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,351,54,119,.313,18.94,,
672710,Roansy Contreras,21,18,77,122,45,28,1,13,86,39,1,82,2,.225,365,.301,.414,.715,3,7,.700,3,1588,3.79,95.0,5,5,0,0,0,0,40,1.27,408,285,21,0,0,1028,.650,2,0,11,0,151,0.63,.500,16.72,1,2.21,8.15,3.69,7.77,4.26,1.23,0,0,0,0,2,4,5,0,9,1.000,0.43,0.85,95.0,21,0,0,0,,,,,,,
596112,Robert Stephenson,12,0,5,13,5,3,0,2,17,1,0,10,1,.227,44,.261,.432,.693,2,1,.333,0,198,3.65,12.1,0,1,0,1,2,1,5,0.89,47,37,12,0,0,139,.700,1,0,1,0,19,0.38,.000,16.05,4,17.00,12.41,0.73,7.30,3.65,1.46,4,0,0,1,0,2,0,0,2,1.000,0.17,1.50,12.1,12,0,0,0,,,,,,,
666801,Rodolfo Castro,2,2,66,51,24,8,4,11,73,21,0,56,2,.229,245,.294,.429,.723,3,5,.625,6,1009,,,,,,,,,,,,,,,,,,,,,,105,1.29,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,269,25,100,.278,22.27,,
623168,Tyler Heineman,1,0,6,2,2,2,0,0,4,0,0,4,0,.267,15,.267,.400,.667,1,4,.800,1,53,,,,,,,,,,,,,,,,,,,,1,0,6,3.00,,,,,,,,,,,,0,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,16,1,6,.364,-.--,0,6.12
670990,Yohan Ramirez,7,0,4,11,7,2,0,3,10,6,0,7,2,.219,32,.375,.563,.938,0,1,1.000,0,158,7.56,8.1,1,0,0,1,0,1,7,1.56,40,25,7,0,0,92,.580,2,0,1,0,18,0.36,1.000,18.96,3,1.67,10.80,6.48,7.56,7.56,3.24,2,0,0,0,0,2,1,0,3,1.000,0.43,3.38,8.1,7,0,0,0,,,,,,,
605507,Zach Thompson,29,22,143,123,76,23,1,19,90,46,0,138,3,.280,493,.344,.446,.790,2,10,.833,13,2080,5.18,121.2,3,10,0,0,0,0,70,1.51,543,365,29,0,0,1306,.630,3,0,5,0,220,1.16,.231,17.10,1,1.96,6.66,3.40,10.21,5.62,1.41,0,0,0,0,1,5,5,0,10,1.000,0.34,0.74,121.2,29,0,0,0,,,,,,,
676265,,15,8,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,82,0.40,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,0,0,1,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,,,,,,,
