,playername,gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,passedBall,catcherERA,plateAppearances,rbi,leftOnBase,babip,atBatsPerHomeRun
663538,Nico Hoerner,130,1,140,137,54,22,5,9,56,26,3,132,6,.284,464,.330,.412,.742,2,19,.905,11,1750,,,,,,,,,,,,,,,,,,,,,,191,1.02,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,497,52,171,.308,51.56
664731,P.J. Higgins,72,0,49,49,20,10,1,6,56,19,0,45,2,.231,195,.304,.385,.689,0,0,.---,2,870,,,,,,,,,,,,,,,,,,,,13,1,75,1.00,,,,,,,,,,,,0,3,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,2,5.14,220,27,81,.291,32.50
621550,Patrick Wisdom,3,3,75,112,65,27,0,25,176,53,1,96,8,.211,456,.303,.434,.737,4,8,.667,8,2173,,,,,,,,,,,,,,,,,,,,,,198,0.67,,,,,,,,,,,,0,1,2,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,,,520,66,236,.276,18.24
592858,Rowan Wick,62,0,60,54,37,13,2,9,65,29,2,79,1,.312,253,.380,.486,.866,1,5,.833,7,1127,4.35,62.0,4,7,9,14,4,5,30,1.74,288,186,62,0,0,733,.650,1,0,3,0,123,1.11,.364,18.18,22,2.24,9.44,4.21,11.47,5.37,1.31,17,5,0,1,4,7,4,1,12,.917,0.18,1.60,62.0,62,0,0,1,,,,,,,
673548,Seiya Suzuki,106,1,77,100,51,22,2,13,104,39,3,101,4,.266,379,.339,.438,.777,5,9,.643,8,1780,,,,,,,,,,,,,,,,,,,,,,166,0.77,,,,,,,,,,,,0,0,3,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,425,45,143,.332,29.15
489119,Wade Miley,8,8,45,32,20,5,1,3,28,14,0,31,2,.230,135,.309,.348,.657,1,2,.667,3,554,3.34,35.0,1,2,0,0,0,0,13,1.29,152,105,8,0,0,348,.630,2,0,1,0,47,1.41,.333,15.83,0,2.00,7.20,3.60,7.97,5.14,0.77,0,0,0,0,1,3,0,1,4,.750,0.38,0.77,35.0,8,0,0,1,,,,,,,
575929,Willson Contreras,39,39,127,81,63,23,2,21,102,42,0,99,23,.243,407,.346,.464,.810,11,24,.686,14,1785,,,,,,,,,,,,,,,,,,,,21,2,189,1.57,,,,,,,,,,,,1,0,2,0,0,0,0,.000,0.00,-.--,0.0,39,0,0,0,7,4.05,474,54,172,.273,19.38
543228,Yan Gomes,85,9,94,75,23,11,0,8,46,8,0,64,3,.234,274,.260,.361,.621,0,2,1.000,15,995,,,,,,,,,,,,,,,,,,,,18,0,99,1.25,,,,,,,,,,,,0,1,4,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,2,3.75,290,31,131,.250,34.25
656716,Zach McKinstry,10,1,3,3,4,0,0,1,4,3,0,1,0,.091,11,.286,.364,.650,0,0,.---,0,68,,,,,,,,,,,,,,,,,,,,,,4,1.00,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,14,2,6,.000,11.00
676265,,15,8,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,82,0.40,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,0,0,1,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,,,,,,,
664670,Alejo Lopez,7,6,2,6,2,0,0,2,0,0,0,2,0,.200,10,.200,.800,1.000,0,0,.---,0,26,6.75,2.2,0,0,0,0,0,0,2,0.75,10,8,3,0,0,19,.730,0,0,0,0,8,0.33,.---,9.75,3,-.--,0.00,0.00,6.75,6.75,6.75,1,0,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,,,146,10,48,.310,135.00
664747,Alexis Diaz,57,0,35,67,17,3,0,5,81,31,3,28,4,.135,207,.257,.222,.479,0,6,1.000,3,1037,1.76,61.1,6,3,9,13,13,4,12,0.96,246,184,57,0,0,658,.630,4,0,7,0,46,0.52,.667,16.91,18,2.61,11.89,4.55,4.11,2.49,0.73,25,4,0,1,3,6,2,1,9,.889,0.14,1.18,61.1,57,1,0,1,,,,,,,
606157,Aristides Aquino,78,0,45,59,24,12,0,10,99,17,0,50,0,.198,253,.248,.364,.612,3,2,.400,1,1073,,,,,,,,,,,,,,,,,,,,,,92,0.76,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,270,30,123,.278,25.30
519222,Austin Romine,11,0,9,6,2,1,0,0,7,2,0,4,0,.154,26,.214,.192,.406,0,0,.---,0,115,,,,,,,,,,,,,,,,,,,,3,0,5,1.50,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,0,4.29,28,0,16,.211,-.--
571656,Buck Farmer,41,0,36,41,21,9,0,2,51,24,0,35,1,.217,161,.321,.311,.632,3,3,.500,0,810,4.09,44.0,2,2,2,3,4,1,20,1.34,188,132,41,0,0,494,.610,1,0,4,1,50,0.88,.500,18.41,9,2.13,10.43,4.91,7.16,4.30,0.41,24,9,0,1,1,5,5,1,11,.909,0.24,2.05,44.0,41,0,0,0,,,,,,,
502624,Chase Anderson,7,6,23,19,13,3,0,3,23,11,0,14,2,.182,77,.293,.338,.631,2,2,.500,1,443,4.70,23.0,2,3,0,0,0,0,12,1.09,92,69,7,0,0,263,.590,2,0,0,0,26,1.21,.400,19.26,1,2.09,9.00,4.30,5.48,5.09,1.17,0,0,0,0,2,2,0,0,2,1.000,0.29,0.78,23.0,7,0,0,0,,,,,,,
642020,Chuckie Robinson,22,18,24,8,2,1,0,1,16,0,0,5,0,.096,52,.096,.173,.269,0,0,.---,5,186,,,,,,,,,,,,,,,,,,,,4,0,9,3.00,,,,,,,,,,,,0,1,0,5,121,1,127,.992,5.73,7.51,151.0,22,0,0,1,1,4.05,53,3,27,.114,52.00
656818,Connor Overton,6,4,35,43,10,3,0,1,14,11,0,21,0,.188,112,.258,.241,.499,2,1,.333,3,469,2.73,33.0,1,0,0,0,0,0,10,0.97,124,99,6,0,0,300,.640,0,0,0,1,27,0.81,1.000,14.21,1,1.27,3.82,3.00,5.73,2.73,0.27,1,0,0,0,1,3,6,0,9,1.000,1.50,2.45,33.0,6,1,0,0,,,,,,,
571882,Derek Law,2,0,3,2,5,0,0,1,2,1,0,4,1,.444,9,.462,.778,1.240,0,1,1.000,0,55,4.50,2.0,0,1,0,1,0,1,1,2.50,13,6,2,0,0,34,.620,1,0,1,0,7,1.50,.000,27.50,1,2.00,9.00,4.50,18.00,22.50,4.50,0,0,0,0,2,0,0,1,1,.000,0.00,0.00,2.0,2,0,0,0,,,,,,,
456781,Donovan Solano,75,24,71,59,22,15,0,4,56,18,1,76,5,.292,260,.347,.396,.743,0,0,.---,4,1108,,,,,,,,,,,,,,,,,,,,,,103,1.20,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,26,0,0,0,,,285,24,106,.356,65.00
518585,Fernando Cruz,12,2,8,13,2,1,0,0,16,9,0,5,1,.119,42,.288,.143,.431,0,2,1.000,0,214,0.75,12.0,0,1,0,1,1,1,1,1.17,52,36,12,0,0,123,.570,1,0,1,0,6,0.62,.000,17.83,1,1.78,12.00,6.75,3.75,1.50,0.00,8,3,0,0,0,1,0,0,1,1.000,0.08,0.75,12.0,12,0,0,0,,,,,,,
668933,Graham Ashcraft,18,18,140,85,54,19,0,10,67,25,0,115,7,.285,404,.335,.406,.741,0,5,1.000,8,1661,4.52,99.2,5,5,0,0,0,0,50,1.40,439,299,18,0,0,1075,.650,7,0,8,0,164,1.65,.500,16.67,0,2.68,6.05,2.26,10.38,4.88,0.90,0,0,0,0,3,11,17,0,28,1.000,1.56,2.55,99.2,18,1,0,0,,,,,,,
668881,Hunter Greene,23,23,67,129,64,20,0,24,156,47,0,102,9,.227,450,.310,.431,.741,2,8,.800,5,2110,4.66,119.2,4,13,0,0,0,0,62,1.25,510,359,23,1,1,1332,.630,9,0,4,0,194,0.52,.235,17.63,0,3.32,11.73,3.53,7.67,4.81,1.81,0,0,0,0,4,4,6,1,11,.909,0.43,0.76,119.2,23,0,0,1,,,,,,,
519326,Hunter Strickland,64,0,42,79,37,18,1,8,56,32,1,60,7,.256,234,.359,.444,.803,0,14,1.000,5,1063,5.07,60.1,3,3,7,11,4,4,34,1.52,276,181,64,0,0,664,.620,7,0,1,0,104,0.53,.500,17.62,33,1.75,8.35,4.77,8.95,5.52,1.19,14,4,0,0,3,5,3,0,8,1.000,0.13,1.20,60.1,64,0,0,0,,,0,0,0,.---,-.--
664139,Ian Gibaut,1,0,1,3,0,0,0,0,0,0,0,1,1,.200,5,.333,.200,.533,0,0,.---,0,28,0.00,1.1,0,0,0,0,0,0,0,0.75,6,4,1,0,0,19,.680,1,0,0,0,1,0.33,.---,21.00,0,-.--,0.00,0.00,6.75,0.00,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.00,1.1,1,0,0,0,,,,,,,
641584,Jake Fraley,63,13,52,50,33,9,0,12,49,23,1,52,3,.259,201,.341,.483,.824,1,4,.800,1,919,,,,,,,,,,,,,,,,,,,,,,97,1.04,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,13,0,0,0,,,229,28,63,.282,16.75
669270,Joel Kuhnel,51,0,63,44,36,12,0,8,55,13,1,60,5,.276,217,.328,.442,.770,2,2,.500,3,866,5.82,55.2,2,3,1,3,5,2,36,1.31,240,167,51,0,0,574,.660,5,0,1,0,96,1.43,.400,15.56,13,4.23,8.89,2.10,9.70,5.82,1.29,17,6,0,2,3,4,9,1,14,.929,0.25,2.13,55.2,51,0,0,1,,,0,0,0,.---,-.--
663697,Jonathan India,99,12,86,105,47,15,2,10,91,30,1,93,12,.248,375,.324,.379,.703,4,3,.429,5,1677,,,,,,,,,,,,,,,,,,,,,,142,0.82,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,12,0,0,0,,,417,39,116,.303,37.50
676480,Jose Barrero,44,42,24,35,10,3,0,2,71,6,0,25,0,.161,155,.193,.219,.412,1,3,.750,4,617,,,,,,,,,,,,,,,,,,,,,,34,0.69,,,,,,,,,,,,0,0,0,99,53,6,158,.962,3.45,3.68,372.1,44,23,0,4,,,161,10,91,.280,77.50
571657,Kyle Farmer,140,8,148,143,58,24,1,14,97,31,0,129,16,.253,509,.313,.387,.700,3,4,.571,20,2071,,,,,,,,,,,,,,,,,,,,,,197,1.03,,,,,,,,,,,,0,2,6,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,,,564,76,200,.285,36.36
570666,Luis Cessa,45,9,84,75,43,11,2,13,55,27,0,75,2,.261,287,.327,.449,.776,1,6,.857,9,1174,4.76,75.2,4,4,0,1,5,1,40,1.35,318,227,45,0,0,746,.640,2,0,3,0,129,1.12,.500,15.52,1,2.04,6.54,3.21,8.92,5.11,1.55,19,8,0,0,2,11,8,1,20,.950,0.42,2.28,75.2,45,2,0,0,,,,,,,
608703,Matt Reynolds,1,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,6.75,1.1,0,0,0,0,0,0,1,2.25,9,4,2,0,0,14,.670,2,0,0,0,0,-.--,.---,15.75,2,-.--,0.00,0.00,20.25,6.75,0.00,3,3,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,0,0,0,.---,-.--
672279,Mike Siani,5,4,3,5,0,0,0,0,3,0,0,2,0,.154,13,.154,.154,.308,1,0,.000,1,56,,,,,,,,,,,,,,,,,,,,,,2,0.60,,,,,,,,,,,,0,0,0,0,7,0,7,1.000,1.40,1.75,36.1,5,0,0,0,,,13,0,9,.200,-.--
666157,Nick Lodolo,18,18,78,74,43,15,2,13,126,34,0,88,18,.240,366,.335,.399,.734,3,6,.667,8,1684,3.75,98.1,4,7,0,0,0,0,41,1.24,418,295,18,0,0,1061,.630,18,0,6,1,146,1.05,.364,17.13,0,3.71,11.53,3.11,8.05,3.94,1.19,0,0,0,0,0,10,2,0,12,1.000,0.67,1.10,98.1,18,0,0,0,,,,,,,
665665,Reiver Sanmartin,43,4,66,40,41,13,2,7,46,27,2,64,0,.299,214,.376,.477,.853,0,1,1.000,8,984,6.33,54.0,4,4,0,0,7,0,38,1.69,243,162,43,0,0,606,.620,0,2,2,0,102,1.65,.500,18.22,3,1.70,7.67,4.50,10.67,6.83,1.17,26,9,0,1,1,5,3,0,8,1.000,0.19,1.33,54.0,43,1,0,0,,,2,0,0,.000,-.--
668715,Spencer Steer,24,2,20,23,11,3,0,2,20,10,0,17,2,.213,80,.315,.325,.640,1,0,.000,1,367,,,,,,,,,,,,,,,,,,,,,,26,0.87,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,92,6,27,.259,40.00
656413,Stuart Fairchild,5,2,2,3,1,0,0,0,3,0,0,0,0,.000,8,.000,.000,.000,0,0,.---,0,31,,,,,,,,,,,,,,,,,,,,,,0,0.67,,,,,,,,,,,,0,0,0,0,6,0,6,1.000,1.50,3.18,17.0,4,0,0,0,,,8,0,8,.000,-.--
670770,TJ Friedl,5,4,45,89,33,10,5,8,38,20,0,53,7,.242,219,.317,.443,.760,1,7,.875,3,973,,,,,,,,,,,,,,,,,,,,,,97,0.51,,,,,,,,,,,,0,0,6,0,0,0,0,.000,0.00,-.--,0.0,5,0,0,0,,,252,25,70,.251,27.38
676265,,15,8,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,82,0.40,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,0,0,1,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,,,,,,,
592325,Ben Gamel,21,21,91,93,41,20,2,8,95,48,2,84,3,.232,362,.326,.365,.691,1,5,.833,4,1673,,,,,,,,,,,,,,,,,,,,,,132,0.98,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,-.--,0.0,21,0,0,0,,,414,42,129,.292,45.25
668804,Bryan Reynolds,18,18,134,118,72,17,4,26,139,54,6,137,14,.260,526,.344,.456,.800,3,7,.700,13,2236,,,,,,,,,,,,,,,,,,,,,,240,1.14,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,18,0,0,0,,,596,60,188,.306,20.23
669060,Bryse Wilson,24,20,129,118,77,28,1,20,78,30,1,129,9,.289,447,.341,.490,.831,3,6,.667,14,1775,5.53,112.1,3,9,0,0,0,0,69,1.42,494,337,24,0,0,1149,.650,9,0,2,0,219,1.09,.250,15.80,0,2.60,6.25,2.40,10.34,6.17,1.60,4,3,1,1,6,3,4,0,7,1.000,0.29,0.56,112.1,24,0,0,0,,,,,,,
668751,Cal Mitchell,66,9,59,52,19,9,0,5,51,18,0,45,0,.220,205,.281,.337,.618,1,3,.750,3,828,,,,,,,,,,,,,,,,,,,,,,69,1.13,,,,,,,,,,,,0,1,1,0,0,0,0,.000,0.00,-.--,0.0,10,0,0,0,,,225,17,87,.267,41.00
608328,De Jong,40,0,54,86,22,12,0,10,58,29,1,46,5,.190,242,.289,.364,.653,2,3,.600,6,1121,2.61,69.0,5,2,1,4,3,3,20,1.09,279,207,40,0,0,688,.610,5,0,4,0,88,0.63,.714,16.25,15,2.00,7.57,3.78,6.00,2.87,1.30,22,5,1,1,1,4,3,1,8,.875,0.18,0.91,69.0,40,0,0,1,,,,,,,
670280,David Bednar,43,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,2.72,49.2,3,4,18,22,4,4,15,1.11,201,149,43,0,0,529,.660,1,1,2,0,0,-.--,.429,16.13,33,4.53,12.32,2.72,7.25,3.44,0.72,8,1,0,0,0,2,0,0,2,1.000,0.05,0.37,49.2,43,1,0,0,,,0,0,0,.---,-.--
660636,Diego Castillo,1,1,3,1,8,0,0,1,1,3,0,6,1,.545,11,.667,.818,1.485,0,0,.---,1,60,36.00,2.0,0,0,0,0,0,0,8,4.50,15,6,2,0,0,26,.430,1,0,0,0,9,3.00,.---,30.00,2,0.33,4.50,13.50,27.00,36.00,4.50,0,0,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,271,28,94,.229,22.73
621249,Underwood Jr.,49,1,63,49,34,11,0,1,51,25,1,56,5,.257,218,.345,.321,.666,2,4,.667,3,960,4.58,55.0,1,6,1,3,11,2,28,1.47,249,165,49,0,0,603,.630,5,0,5,0,70,1.29,.143,17.45,9,2.04,8.35,4.09,9.16,5.56,0.16,16,4,0,0,1,5,3,0,8,1.000,0.16,1.31,55.0,49,1,0,0,,,,,,,
669261,Jack Suwinski,1,1,68,74,41,11,0,18,110,35,1,61,4,.196,312,.284,.404,.688,2,4,.667,5,1480,,,,,,,,,,,,,,,,,,,,,,126,0.92,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,352,35,140,.232,17.33
641511,Jason Delay,53,46,29,39,16,5,0,1,47,9,0,31,2,.212,146,.268,.267,.535,2,0,.000,2,617,,,,,,,,,,,,,,,,,,,,24,2,39,0.74,,,,,,,,,,,,0,0,0,14,368,9,391,.977,7.21,8.39,410.2,53,2,0,4,0,4.54,157,9,44,.306,146.00
678225,Hwan Bae,2,2,6,5,2,3,0,0,4,2,0,6,1,.286,21,.375,.429,.804,0,2,1.000,0,82,,,,,,,,,,,,,,,,,,,,,,9,1.20,,,,,,,,,,,,0,0,0,0,4,0,4,1.000,2.00,1.89,19.0,2,0,0,0,,,24,3,5,.353,-.--
670912,Johan Oviedo,14,1,21,27,9,6,1,4,26,7,0,26,1,.260,100,.315,.460,.775,0,3,1.000,2,442,3.20,25.1,2,1,0,1,0,1,9,1.30,108,76,14,0,0,296,.670,1,1,1,0,46,0.78,.667,17.45,3,3.71,9.24,2.49,9.24,3.20,1.42,12,6,0,0,0,2,3,0,5,1.000,0.36,1.80,25.1,14,1,0,0,,,,,,,
608422,Jose Godoy,2,1,0,1,2,0,0,0,2,2,0,0,0,.000,3,.400,.000,.400,0,1,1.000,0,21,,,,,,,,,,,,,,,,,,,,1,0,0,0.00,,,,,,,,,,,,0,0,0,1,7,0,8,1.000,4.00,6.55,11.0,2,0,0,0,0,2.45,5,0,3,.000,-.--
663647,Ke'Bryan Hayes,131,2,132,119,53,24,3,7,121,46,0,121,5,.246,491,.316,.350,.666,5,19,.792,10,2163,,,,,,,,,,,,,,,,,,,,,,172,1.11,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,544,41,186,.312,70.14
621028,Kevin Newman,74,2,80,75,31,18,2,2,48,15,0,76,2,.275,276,.316,.377,.693,2,8,.800,6,1044,,,,,,,,,,,,,,,,,,,,,,104,1.07,,,,,,,,,,,,0,2,1,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,,,296,23,90,.326,138.00
682847,Luis Ortiz,3,3,14,18,3,1,0,0,17,7,0,5,0,.093,54,.197,.111,.308,0,0,.---,1,237,1.17,15.1,0,1,0,0,0,0,2,0.78,61,46,3,0,0,156,.660,0,0,0,0,6,0.78,.000,15.46,0,2.43,9.98,4.11,2.93,1.76,0.00,0,0,0,0,0,1,0,0,1,1.000,0.33,0.60,15.1,3,0,0,0,,,,,,,
544365,Manny Banuelos,4,0,11,6,2,2,0,0,8,3,0,7,0,.219,32,.286,.281,.567,0,0,.---,0,136,2.16,8.1,0,0,1,1,0,0,2,1.20,35,25,4,0,0,82,.600,0,0,0,0,9,1.83,.---,16.32,3,2.67,8.64,3.24,7.56,2.16,0.00,2,2,0,0,0,5,0,0,5,1.000,1.25,5.63,8.1,4,0,0,0,,,,,,,
609280,Miguel Andujar,1,0,25,28,9,2,0,1,22,3,0,22,0,.229,96,.250,.281,.531,0,4,1.000,0,353,,,,,,,,,,,,,,,,,,,,,,27,0.89,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,0.00,0.1,1,0,0,0,,,100,8,35,.284,96.00
664337,Miguel Yajure,12,1,29,25,26,10,0,3,16,16,1,31,2,.307,101,.412,.495,.907,1,1,.500,2,471,8.88,24.1,1,1,1,1,0,0,24,1.93,119,73,12,0,0,284,.600,2,1,4,0,50,1.16,.500,19.36,4,1.00,5.92,5.92,11.47,9.62,1.11,3,1,0,0,0,2,3,0,5,1.000,0.42,1.88,24.1,12,0,0,0,,,,,,,
656605,Mitch Keller,30,28,173,132,75,27,2,13,133,58,1,156,11,.265,588,.340,.384,.724,3,17,.850,22,2568,3.92,154.0,5,12,0,0,0,0,67,1.39,663,462,30,0,0,1610,.630,11,1,2,0,226,1.31,.294,16.68,0,2.29,7.77,3.39,9.12,4.38,0.76,0,0,0,2,4,14,10,1,25,.960,0.80,1.40,154.0,30,2,0,1,,,,,,,
665833,Oneil Cruz,83,6,69,52,41,12,4,17,123,25,1,72,1,.229,315,.287,.454,.741,4,9,.692,2,1378,,,,,,,,,,,,,,,,,,,,,,143,1.33,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,,,342,53,119,.313,18.53
672710,Roansy Contreras,20,17,74,115,41,26,1,12,86,37,1,79,2,.224,353,.300,.405,.705,3,7,.700,3,1538,3.72,92.0,5,5,0,0,0,0,38,1.26,393,276,20,0,0,1000,.650,2,0,11,0,143,0.64,.500,16.72,1,2.32,8.41,3.62,7.73,4.01,1.17,0,0,0,0,1,4,5,0,9,1.000,0.45,0.88,92.0,20,0,0,0,,,,,,,
596112,Robert Stephenson,11,0,5,11,5,3,0,2,16,0,0,10,1,.244,41,.262,.463,.725,2,1,.333,0,182,3.97,11.1,0,1,0,1,1,1,5,0.88,43,34,11,0,0,129,.710,1,0,0,0,19,0.45,.000,16.06,4,-.--,12.71,0.00,7.94,3.97,1.59,4,0,0,1,0,2,0,0,2,1.000,0.18,1.64,11.1,11,0,0,0,,,,,,,
666801,Rodolfo Castro,2,2,61,49,24,8,4,11,69,20,0,56,2,.239,234,.304,.449,.753,3,5,.625,6,956,,,,,,,,,,,,,,,,,,,,,,105,1.24,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,257,25,96,.290,21.27
640444,Wil Crowe,60,1,93,62,40,9,1,8,68,38,0,68,3,.235,289,.329,.356,.685,0,0,.---,10,1380,4.38,76.0,6,10,4,10,16,6,37,1.39,332,228,60,0,0,834,.600,3,0,3,0,103,1.50,.375,18.16,20,1.79,8.05,4.50,8.05,4.74,0.95,19,6,0,1,1,6,5,2,13,.846,0.18,1.30,76.0,60,1,0,2,,,,,,,
670990,Yohan Ramirez,7,0,4,11,7,2,0,3,10,6,0,7,2,.219,32,.375,.563,.938,0,1,1.000,0,158,7.56,8.1,1,0,0,1,0,1,7,1.56,40,25,7,0,0,92,.580,2,0,1,0,18,0.36,1.000,18.96,3,1.67,10.80,6.48,7.56,7.56,3.24,2,0,0,0,0,2,1,0,3,1.000,0.43,3.38,8.1,7,0,0,0,,,,,,,
605507,Zach Thompson,28,22,137,117,72,22,1,19,86,45,0,135,2,.285,474,.349,.456,.805,2,10,.833,12,2009,5.11,116.1,3,10,0,0,0,0,66,1.55,522,349,28,0,0,1261,.630,2,0,5,0,216,1.17,.231,17.27,1,1.91,6.65,3.48,10.44,5.57,1.47,0,0,0,0,1,5,5,0,10,1.000,0.36,0.78,116.1,28,0,0,0,,,,,,,
641470,Zack Collins,13,12,8,19,7,4,0,4,31,6,0,14,1,.194,72,.266,.417,.683,2,4,.667,0,341,,,,,,,,,,,,,,,,,,,,2,0,30,0.42,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,13,0,0,0,0,3.15,79,10,29,.270,18.00
676265,,15,8,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,82,0.40,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,0,0,1,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,,,,,,,
