,playername,gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,plateAppearances,rbi,leftOnBase,babip,atBatsPerHomeRun,passedBall,catcherERA
502624,Chase Anderson,9,7,25,20,18,4,0,3,23,15,0,17,3,.205,83,.340,.361,.701,2,2,.500,1,493,6.38,24.0,2,4,0,0,0,0,17,1.33,103,72,9,0,0,289,.590,3,0,0,0,30,1.25,.333,20.54,1,1.53,8.63,5.63,6.38,6.75,1.13,2,1,0,0,2,2,0,0,2,1.000,0.22,0.75,24.0,9,0,0,0,,,,,,,
642020,Chuckie Robinson,25,20,27,8,3,2,0,2,17,0,0,8,0,.136,59,.136,.271,.407,0,0,.---,5,205,,,,,,,,,,,,,,,,,,,,4,0,16,3.38,,,,,,,,,,,,0,1,0,5,140,1,146,.993,5.80,7.72,169.0,25,0,0,1,60,5,28,.150,29.50,1,4.15
656818,Connor Overton,6,4,35,43,10,3,0,1,14,11,0,21,0,.188,112,.258,.241,.499,2,1,.333,3,469,2.73,33.0,1,0,0,0,0,0,10,0.97,124,99,6,0,0,300,.640,0,0,0,1,27,0.81,1.000,14.21,1,1.27,3.82,3.00,5.73,2.73,0.27,1,0,0,0,1,3,6,0,9,1.000,1.50,2.45,33.0,6,1,0,0,,,,,,,
650960,Daniel Duarte,3,0,0,6,3,1,0,1,2,3,0,3,0,.300,10,.429,.700,1.129,0,0,.---,0,77,10.13,2.2,0,0,0,0,0,0,3,2.25,14,8,3,0,0,44,.570,0,0,0,0,7,0.00,.---,28.88,1,0.67,6.75,10.13,10.13,10.13,3.38,2,2,0,0,1,0,0,0,0,.000,0.00,0.00,2.2,3,0,0,0,,,,,,,
664294,Dauri Moreta,35,1,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,5.40,38.1,0,2,1,1,1,0,23,1.17,160,115,35,0,0,381,.620,4,0,1,0,0,-.--,.000,15.99,17,3.00,9.16,3.05,7.51,5.63,2.35,8,2,0,0,0,3,1,0,4,1.000,0.11,0.95,38.1,35,0,0,0,0,0,0,.---,-.--,,
571882,Derek Law,2,0,3,2,5,0,0,1,2,1,0,4,1,.444,9,.462,.778,1.240,0,1,1.000,0,55,4.50,2.0,0,1,0,1,0,1,1,2.50,13,6,2,0,0,34,.620,1,0,1,0,7,1.50,.000,27.50,1,2.00,9.00,4.50,18.00,22.50,4.50,0,0,0,0,2,0,0,1,1,.000,0.00,0.00,2.0,2,0,0,0,,,,,,,
456781,Donovan Solano,26,24,78,62,22,16,0,4,61,19,1,79,5,.284,278,.339,.385,.724,0,0,.---,5,1189,,,,,,,,,,,,,,,,,,,,,,107,1.26,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,26,0,0,0,304,24,117,.349,69.50,,
518585,Fernando Cruz,14,2,9,15,3,2,0,1,21,9,0,9,1,.167,54,.297,.259,.556,0,2,1.000,0,260,1.23,14.2,0,1,0,1,1,1,2,1.23,64,44,14,0,0,154,.590,1,0,1,0,14,0.60,.000,17.73,1,2.33,12.89,5.52,5.52,1.84,0.61,11,5,0,0,0,1,0,0,1,1.000,0.07,0.64,14.2,14,0,0,0,,,,,,,
668933,Graham Ashcraft,19,19,146,90,61,19,0,11,71,30,1,119,8,.281,423,.338,.404,.742,1,6,.857,8,1756,4.89,105.0,5,6,0,0,0,0,57,1.42,464,315,19,0,0,1130,.640,8,0,9,0,171,1.62,.455,16.72,0,2.37,6.09,2.57,10.20,5.23,0.94,0,0,0,0,3,11,17,0,28,1.000,1.47,2.40,105.0,19,1,0,0,,,,,,,
668881,Hunter Greene,24,24,70,135,64,21,0,24,164,48,0,104,10,.222,469,.305,.420,.725,2,10,.833,5,2200,4.44,125.2,5,13,0,0,0,0,62,1.21,531,377,24,1,1,1397,.640,10,0,4,0,197,0.52,.278,17.51,0,3.42,11.75,3.44,7.45,4.58,1.72,0,0,0,0,4,5,6,1,12,.917,0.46,0.79,125.2,24,0,0,1,,,,,,,
519326,Hunter Strickland,66,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,4.91,62.1,3,3,7,11,4,4,34,1.51,284,187,66,0,0,685,.620,7,0,1,0,0,-.--,.500,17.63,35,1.82,8.66,4.76,8.81,5.34,1.16,14,4,0,0,0,5,3,0,8,1.000,0.12,1.16,62.1,66,0,0,0,0,0,0,.---,-.--,,
664139,Ian Gibaut,1,0,1,3,0,0,0,0,0,0,0,1,1,.200,5,.333,.200,.533,0,0,.---,0,28,0.00,1.1,0,0,0,0,0,0,0,0.75,6,4,1,0,0,19,.680,1,0,0,0,1,0.33,.---,21.00,0,-.--,0.00,0.00,6.75,0.00,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.00,1.1,1,0,0,0,,,,,,,
641584,Jake Fraley,14,14,55,53,33,9,0,12,54,26,1,56,3,.259,216,.344,.468,.812,1,4,.800,1,985,,,,,,,,,,,,,,,,,,,,,,101,1.04,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,14,0,0,0,247,28,67,.289,18.00,,
676660,Jared Solomon,9,0,4,12,10,1,0,3,9,5,0,8,1,.242,33,.359,.545,.904,0,0,.---,0,157,10.80,8.1,0,0,0,0,0,0,10,1.56,39,25,9,0,0,97,.620,1,0,0,0,18,0.33,.---,18.84,5,1.80,9.72,5.40,8.64,10.80,3.24,0,0,0,0,0,0,0,0,0,.000,0.00,0.00,8.1,9,0,0,0,,,,,,,
669270,Joel Kuhnel,53,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,6.36,58.0,2,3,1,3,5,2,41,1.40,255,174,53,0,0,613,.660,5,0,1,0,0,-.--,.400,16.10,13,4.00,8.69,2.17,10.40,6.36,1.24,17,6,0,0,0,4,9,1,14,.929,0.25,2.02,58.0,53,0,0,1,0,0,0,.---,-.--,,
663697,Jonathan India,13,13,89,107,48,16,2,10,94,31,1,96,14,.249,386,.327,.378,.705,4,3,.429,5,1732,,,,,,,,,,,,,,,,,,,,,,146,0.83,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,13,0,0,0,431,41,117,.305,38.60,,
676480,Jose Barrero,48,46,26,38,13,3,0,2,76,9,0,25,0,.152,165,.195,.206,.401,1,4,.800,4,679,,,,,,,,,,,,,,,,,,,,,,34,0.68,,,,,,,,,,,,0,0,0,108,58,6,172,.965,3.46,3.67,407.1,48,26,0,4,174,10,94,.264,82.50,,
643290,Justin Dunn,7,7,22,43,21,8,0,11,21,17,0,32,3,.276,116,.380,.629,1.009,2,5,.714,3,540,6.10,31.0,1,3,0,0,0,0,21,1.58,138,93,7,0,0,321,.590,3,0,0,0,73,0.51,.250,17.42,0,1.24,6.10,4.94,9.29,6.10,3.19,0,0,0,1,1,3,1,0,4,1.000,0.57,1.16,31.0,7,0,0,0,,,,,,,
664871,Kyle Dowdy,2,0,8,7,0,0,0,0,3,3,0,5,1,.217,23,.333,.217,.550,0,0,.---,1,95,0.00,6.1,0,0,0,0,0,0,0,1.26,27,19,2,0,0,56,.590,1,0,0,0,5,1.14,.---,15.00,0,1.00,4.26,4.26,7.11,0.00,0.00,0,0,0,0,0,2,0,0,2,1.000,1.00,3.00,6.1,2,0,0,0,,,,,,,
571657,Kyle Farmer,10,10,153,148,58,25,1,14,99,33,0,134,16,.255,526,.315,.386,.701,3,4,.571,20,2145,,,,,,,,,,,,,,,,,,,,,,203,1.03,,,,,,,,,,,,0,2,6,0,0,0,0,.000,0.00,-.--,0.0,10,0,0,0,583,78,205,.286,37.57,,
570666,Luis Cessa,46,10,91,80,44,11,2,14,59,28,0,76,2,.250,304,.315,.438,.753,1,6,.857,9,1235,4.57,80.2,4,4,0,1,5,1,41,1.29,336,242,46,0,0,786,.640,2,0,3,0,133,1.14,.500,15.31,1,2.11,6.58,3.12,8.48,4.91,1.56,19,8,0,0,2,11,9,1,21,.952,0.43,2.25,80.2,46,2,0,0,,,,,,,
656627,Mark Kolozsvary,9,6,4,3,3,2,0,1,9,1,0,4,0,.200,20,.238,.450,.688,1,4,.800,1,77,,,,,,,,,,,,,,,,,,,,4,0,9,1.33,,,,,,,,,,,,0,0,0,0,53,0,53,1.000,5.89,7.95,60.0,9,0,0,0,21,3,9,.300,20.00,2,5.70
608703,Matt Reynolds,1,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,6.75,1.1,0,0,0,0,0,0,1,2.25,9,4,2,0,0,14,.670,2,0,0,0,0,-.--,.---,15.75,2,-.--,0.00,0.00,20.25,6.75,0.00,3,3,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,0,0,0,.---,-.--,,
657709,Michael Papierski,1,0,4,1,1,0,0,0,4,1,0,0,0,.000,9,.100,.000,.100,1,4,.800,0,47,,,,,,,,,,,,,,,,,,,,0,0,0,4.00,,,,,,,,,,,,0,0,0,0,5,0,5,1.000,5.00,22.50,2.0,1,0,0,0,10,0,6,.000,-.--,0,8.63
672279,Michael Siani,9,7,3,10,1,0,0,0,7,0,0,4,0,.167,24,.167,.167,.334,1,0,.000,1,98,,,,,,,,,,,,,,,,,,,,,,4,0.30,,,,,,,,,,,,0,0,0,0,13,0,13,1.000,1.44,1.86,63.1,9,0,0,0,24,0,17,.235,-.--,,
501985,Mike Minor,19,19,79,133,72,25,0,24,76,40,4,120,7,.296,405,.367,.536,.903,0,16,1.000,7,1750,6.06,98.0,4,12,0,0,0,0,66,1.63,455,294,19,0,0,1109,.630,7,0,2,0,217,0.59,.250,17.86,0,1.90,6.98,3.67,11.02,6.61,2.20,0,0,0,0,3,5,4,0,9,1.000,0.47,0.83,98.0,19,1,0,0,,,,,,,
666157,Nick Lodolo,19,19,83,79,44,15,3,13,131,39,0,90,19,.235,383,.336,.392,.728,3,6,.667,8,1779,3.66,103.1,4,7,0,0,0,0,42,1.25,441,310,19,0,0,1116,.630,19,0,6,1,150,1.05,.364,17.22,0,3.36,11.41,3.40,7.84,3.83,1.13,0,0,0,0,0,10,2,0,12,1.000,0.63,1.05,103.1,19,0,0,0,,,,,,,
642659,Raynel Espinal,2,0,5,4,4,3,0,1,5,1,0,6,0,.316,19,.350,.632,.982,0,0,.---,0,76,7.71,4.2,0,1,0,0,0,0,4,1.50,21,14,2,0,0,51,.670,0,0,0,0,12,1.25,.000,16.29,0,5.00,9.64,1.93,11.57,7.71,1.93,0,0,0,1,0,1,0,0,1,1.000,0.50,2.25,4.2,2,0,0,0,,,,,,,
665665,Reiver Sanmartin,45,4,1,0,0,0,0,0,1,0,0,0,0,.000,2,.000,.000,.000,0,0,.---,0,7,6.32,57.0,4,4,0,0,7,0,40,1.67,256,171,45,0,0,636,.620,0,2,2,0,0,1.00,.500,18.09,3,1.62,7.42,4.58,10.42,6.79,1.26,26,9,0,0,0,5,3,0,8,1.000,0.18,1.26,57.0,45,1,0,0,2,0,0,.000,-.--,,
641682,Ryan Hendrix,9,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,5.40,8.1,0,0,0,0,0,0,5,1.80,38,25,9,0,0,80,.560,2,0,3,0,0,-.--,.---,17.16,7,1.50,9.72,6.48,9.72,5.40,0.00,3,0,0,0,0,1,0,0,1,1.000,0.11,1.13,8.1,9,0,0,0,0,0,0,.---,-.--,,
668715,Spencer Steer,2,2,23,26,12,5,0,2,26,11,0,20,2,.211,95,.306,.326,.632,1,0,.000,2,428,,,,,,,,,,,,,,,,,,,,,,31,0.88,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,108,8,39,.269,47.50,,
656413,Stuart Fairchild,4,2,2,3,1,0,0,0,3,0,0,0,0,.000,8,.000,.000,.000,0,0,.---,0,31,,,,,,,,,,,,,,,,,,,,,,0,0.67,,,,,,,,,,,,0,0,0,0,6,0,6,1.000,1.50,3.18,17.0,4,0,0,0,8,0,8,.000,-.--,,
670770,TJ Friedl,5,4,48,89,33,10,5,8,40,20,0,54,7,.240,225,.314,.436,.750,2,7,.778,3,996,,,,,,,,,,,,,,,,,,,,,,98,0.54,,,,,,,,,,,,0,0,6,0,0,0,0,.000,0.00,-.--,0.0,5,0,0,0,258,25,73,.251,28.12,,
676265,,16,9,29,68,30,12,0,12,45,25,0,44,5,.239,184,.343,.500,.843,1,4,.800,0,845,5.25,48.0,0,5,0,0,0,0,28,1.44,216,144,16,0,0,522,.620,5,0,2,0,92,0.43,.000,17.60,7,1.80,8.44,4.69,8.25,5.63,2.25,2,0,0,0,2,1,2,0,3,1.000,0.19,0.56,48.0,16,0,0,0,,,,,,,
592325,Ben Gamel,21,21,94,94,42,20,2,9,98,48,2,86,3,.232,371,.324,.369,.693,1,5,.833,5,1713,,,,,,,,,,,,,,,,,,,,,,137,1.00,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,-.--,0.0,21,0,0,0,423,46,132,.291,41.22,,
668804,Bryan Reynolds,18,18,138,123,74,19,4,27,141,56,6,142,14,.262,542,.345,.461,.806,3,7,.700,13,2303,,,,,,,,,,,,,,,,,,,,,,250,1.12,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,18,0,0,0,614,62,197,.306,20.07,,
669060,Bryse Wilson,25,20,133,123,80,29,1,20,79,32,1,132,9,.287,460,.341,.485,.826,3,6,.667,14,1825,5.52,115.2,3,9,0,0,0,0,71,1.42,509,347,25,0,0,1179,.650,9,0,2,0,223,1.08,.250,15.78,0,2.47,6.15,2.49,10.27,6.22,1.56,5,3,1,1,6,3,4,0,7,1.000,0.28,0.55,115.2,25,0,0,0,,,,,,,
668751,Cal Mitchell,69,10,61,53,21,11,0,5,52,18,0,48,0,.226,212,.286,.349,.635,1,3,.750,3,850,,,,,,,,,,,,,,,,,,,,,,74,1.15,,,,,,,,,,,,0,1,1,0,0,0,0,.000,0.00,-.--,0.0,11,0,0,0,232,17,88,.276,42.40,,
608328,De Jong,42,0,58,88,24,15,0,10,59,30,1,52,5,.204,255,.299,.380,.679,2,3,.600,7,1174,2.64,71.2,6,3,1,4,3,3,21,1.14,293,215,42,0,0,720,.610,5,0,4,0,97,0.66,.667,16.38,16,1.97,7.41,3.77,6.53,3.01,1.26,22,5,1,1,1,4,3,1,8,.875,0.17,0.89,71.2,42,0,0,1,,,,,,,
670280,David Bednar,45,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,2.61,51.2,3,4,19,23,4,4,15,1.12,210,155,45,0,0,557,.660,1,1,2,0,0,-.--,.429,16.30,34,4.31,12.02,2.79,7.32,3.31,0.70,8,1,0,0,0,2,0,0,2,1.000,0.04,0.35,51.2,45,1,0,0,0,0,0,.---,-.--,,
660636,Diego Castillo,1,1,62,75,28,13,0,11,75,14,1,54,3,.206,262,.251,.382,.633,1,1,.500,7,1149,36.00,2.0,0,0,0,0,0,0,8,4.50,15,6,2,0,0,26,.430,1,0,0,0,100,0.83,.---,30.00,2,0.33,4.50,13.50,27.00,36.00,4.50,0,0,0,0,4,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,283,29,97,.239,23.82,,
621249,Underwood Jr.,51,1,65,49,35,12,0,1,57,25,1,58,5,.254,228,.340,.320,.660,2,4,.667,3,1004,4.40,57.1,1,6,1,4,12,3,28,1.45,259,172,51,0,0,635,.630,5,0,5,0,73,1.33,.143,17.51,9,2.28,8.95,3.92,9.10,5.49,0.16,20,6,0,0,1,5,3,0,8,1.000,0.16,1.26,57.1,51,1,0,0,,,,,,,
657770,Eric Stout,18,0,13,23,13,8,0,1,19,15,1,22,3,.286,77,.421,.429,.850,0,0,.---,1,391,5.79,18.2,0,0,1,2,1,1,12,1.98,95,56,18,0,0,236,.600,3,0,2,0,33,0.57,.---,20.95,3,1.27,9.16,7.23,10.61,6.27,0.48,13,7,0,0,0,1,0,1,2,.500,0.06,0.50,18.2,18,0,0,1,,,,,,,
660829,Hoy Park,23,2,18,11,7,2,0,2,15,4,0,11,1,.216,51,.276,.373,.649,0,1,1.000,0,237,,,,,,,,,,,,,,,,,,,,,,19,1.64,,,,,,,,,,,,0,2,2,0,4,1,5,.800,2.00,3.00,12.0,2,0,0,0,60,6,16,.250,25.50,,
664141,JT Brubaker,28,28,155,124,85,39,2,17,147,54,0,157,9,.271,580,.341,.433,.774,3,5,.625,14,2381,4.69,144.0,3,12,0,0,0,0,75,1.47,646,432,28,0,0,1529,.640,9,2,6,1,251,1.25,.200,16.53,0,2.72,9.19,3.38,9.81,5.31,1.06,0,0,0,0,3,14,5,3,22,.864,0.68,1.19,144.0,28,2,0,2,,,,,,,
669261,Jack Suwinski,1,1,72,75,45,11,0,19,114,41,1,66,4,.202,326,.298,.411,.709,2,4,.667,5,1572,,,,,,,,,,,,,,,,,,,,,,134,0.96,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,372,38,147,.242,17.16,,
641511,Jason Delay,57,49,34,39,17,6,0,1,50,9,0,33,2,.213,155,.265,.271,.536,9,37,.804,4,653,,,,,,,,,,,,,,,,,,,,25,2,42,0.87,,,,,,,,,,,,1,1,0,15,393,9,417,.978,7.16,8.42,436.2,57,2,0,4,167,11,50,.308,155.00,0,4.60
676886,Jeremy Beasley,9,0,6,18,9,1,1,4,19,5,0,14,2,.250,56,.328,.518,.846,2,0,.000,0,271,4.80,15.0,0,0,0,0,1,0,8,1.27,64,45,9,0,0,173,.640,2,0,0,0,29,0.33,.---,18.07,5,3.80,11.40,3.00,8.40,5.40,2.40,2,1,0,0,1,1,2,0,3,1.000,0.33,1.80,15.0,9,0,0,0,,,,,,,
678225,Hwan Bae,10,4,10,6,5,3,0,0,6,2,0,11,2,.333,33,.405,.424,.829,0,3,1.000,0,120,,,,,,,,,,,,,,,,,,,,,,14,1.67,,,,,,,,,,,,0,0,0,0,6,1,7,.857,1.20,1.35,40.0,5,0,0,1,37,6,8,.407,-.--,,
670912,Johan Oviedo,14,1,21,27,9,6,1,4,26,7,0,26,1,.260,100,.315,.460,.775,0,3,1.000,2,442,3.20,25.1,2,1,0,1,0,1,9,1.30,108,76,14,0,0,296,.670,1,1,1,0,46,0.78,.667,17.45,3,3.71,9.24,2.49,9.24,3.20,1.42,12,6,0,0,0,2,3,0,5,1.000,0.36,1.80,25.1,14,1,0,0,,,,,,,
608422,Jose Godoy,2,1,0,1,2,0,0,0,2,2,0,0,0,.000,3,.400,.000,.400,0,0,.---,0,21,,,,,,,,,,,,,,,,,,,,1,0,0,0.00,,,,,,,,,,,,0,0,0,1,7,0,8,1.000,4.00,6.55,11.0,2,0,0,0,5,0,3,.000,-.--,0,2.45
658551,Junior Fernandez,13,0,22,9,6,2,0,3,12,8,0,17,1,.283,60,.377,.467,.844,0,0,.---,3,261,2.93,15.1,0,0,0,1,3,1,5,1.63,70,46,13,0,0,155,.590,1,0,1,0,28,2.44,.---,17.02,2,1.50,7.04,4.70,9.98,3.52,1.76,10,7,1,0,0,1,0,0,1,1.000,0.08,0.60,15.1,13,0,0,0,,,,,,,
663647,Ke'Bryan Hayes,2,2,141,121,55,24,3,7,122,48,0,123,5,.244,505,.314,.345,.659,5,20,.800,12,2227,,,,,,,,,,,,,,,,,,,,,,174,1.17,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,560,41,193,.307,72.14,,
621028,Kevin Newman,3,2,84,80,31,18,2,2,48,16,0,79,2,.274,288,.316,.372,.688,2,8,.800,6,1080,,,,,,,,,,,,,,,,,,,,,,107,1.05,,,,,,,,,,,,0,2,1,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,309,24,97,.322,144.00,,
678894,Liover Peguero,1,1,0,0,0,0,0,0,2,1,0,1,0,.333,3,.500,.333,.833,0,0,.---,0,16,,,,,,,,,,,,,,,,,,,,,,1,-.--,,,,,,,,,,,,0,0,0,3,2,0,5,1.000,5.00,5.00,9.0,1,0,0,0,4,0,0,1.000,-.--,,
656814,Luis Ortiz,6,0,8,11,1,0,0,0,6,3,0,5,0,.167,30,.242,.167,.409,0,1,1.000,1,118,1.04,8.2,0,0,0,0,0,0,1,0.92,33,26,6,0,0,77,.650,0,0,0,0,5,0.73,.---,13.62,4,2.00,6.23,3.12,5.19,1.04,0.00,3,1,0,0,0,2,0,0,2,1.000,0.33,2.25,8.2,6,0,0,0,,,,,,,
544365,Manny Banuelos,4,0,11,6,2,2,0,0,8,3,0,7,0,.219,32,.286,.281,.567,0,0,.---,0,136,2.16,8.1,0,0,1,1,0,0,2,1.20,35,25,4,0,0,82,.600,0,0,0,0,9,1.83,.---,16.32,3,2.67,8.64,3.24,7.56,2.16,0.00,2,2,0,0,0,5,0,0,5,1.000,1.25,5.63,8.1,4,0,0,0,,,,,,,
609280,Miguel Andujar,1,0,25,28,9,2,0,1,22,3,0,22,0,.229,96,.250,.281,.531,0,4,1.000,0,353,,,,,,,,,,,,,,,,,,,,,,27,0.89,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,0.00,0.1,1,0,0,0,100,8,35,.284,96.00,,
664337,Miguel Yajure,12,1,29,25,26,10,0,3,16,16,1,31,2,.307,101,.412,.495,.907,1,1,.500,2,471,8.88,24.1,1,1,1,1,0,0,24,1.93,119,73,12,0,0,284,.600,2,1,4,0,50,1.16,.500,19.36,4,1.00,5.92,5.92,11.47,9.62,1.11,3,1,0,0,0,2,3,0,5,1.000,0.42,1.88,24.1,12,0,0,0,,,,,,,
656605,Mitch Keller,31,29,180,135,77,28,2,14,138,60,1,162,12,.266,609,.342,.388,.730,3,17,.850,22,2661,3.91,159.0,5,12,0,0,0,0,69,1.40,687,477,31,0,0,1670,.630,12,1,2,0,236,1.33,.294,16.74,0,2.30,7.81,3.40,9.17,4.36,0.79,0,0,0,2,4,15,10,1,26,.962,0.81,1.42,159.0,31,2,0,1,,,,,,,
683232,Nick Mears,2,0,2,2,0,0,0,0,2,1,0,1,0,.143,7,.250,.143,.393,0,0,.---,0,31,0.00,2.0,0,0,0,0,1,0,0,1.00,8,6,2,0,0,21,.680,0,0,0,0,1,1.00,.---,15.50,0,2.00,9.00,4.50,4.50,0.00,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.00,2.0,2,0,0,0,,,,,,,
665833,Oneil Cruz,8,8,75,54,45,13,4,17,126,28,1,77,1,.233,331,.294,.450,.744,4,10,.714,3,1459,,,,,,,,,,,,,,,,,,,,,,149,1.39,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,361,54,124,.317,19.47,,
656981,Peter Solomon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672710,Roansy Contreras,21,18,77,122,45,28,1,13,86,39,1,82,2,.225,365,.301,.414,.715,3,7,.700,3,1588,3.79,95.0,5,5,0,0,0,0,40,1.27,408,285,21,0,0,1028,.650,2,0,11,0,151,0.63,.500,16.72,1,2.21,8.15,3.69,7.77,4.26,1.23,0,0,0,0,2,4,5,0,9,1.000,0.43,0.85,95.0,21,0,0,0,,,,,,,
596112,Robert Stephenson,13,0,6,14,5,3,0,2,18,1,0,10,1,.213,47,.245,.404,.649,2,1,.333,0,209,3.38,13.1,0,1,0,1,2,1,5,0.83,50,40,13,0,0,148,.710,1,0,1,0,19,0.43,.000,15.68,4,18.00,12.15,0.68,6.75,3.37,1.35,4,0,0,1,0,2,0,0,2,1.000,0.15,1.38,13.1,13,0,0,0,,,,,,,
666801,Rodolfo Castro,71,2,68,53,25,8,4,11,74,22,0,59,2,.233,253,.299,.427,.726,3,5,.625,6,1047,,,,,,,,,,,,,,,,,,,,,,108,1.28,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,278,27,104,.284,23.00,,
680552,Travis Swaggerty,5,1,2,2,0,0,0,0,4,0,0,1,0,.111,9,.111,.111,.222,0,0,.---,0,38,,,,,,,,,,,,,,,,,,,,,,1,1.00,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,0.00,9.0,1,0,0,0,9,0,2,.200,-.--,,
672779,Tucupita Marcano,1,0,44,45,18,6,2,2,44,10,0,33,1,.206,160,.256,.306,.562,1,2,.667,1,672,,,,,,,,,,,,,,,,,,,,,,49,0.98,,,,,,,,,,,,0,5,1,0,0,0,0,.000,0.00,0.00,1.0,1,0,0,0,177,13,60,.270,80.00,,
623168,Tyler Heineman,1,0,6,2,2,2,0,0,4,0,0,4,0,.267,15,.267,.400,.667,1,4,.800,1,53,,,,,,,,,,,,,,,,,,,,1,0,6,3.00,,,,,,,,,,,,0,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,16,1,6,.364,-.--,0,6.12
640444,Wil Crowe,60,1,93,62,40,9,1,8,68,38,0,68,3,.235,289,.329,.356,.685,0,0,.---,10,1380,4.38,76.0,6,10,4,10,16,6,37,1.39,332,228,60,0,0,834,.600,3,0,3,0,103,1.50,.375,18.16,20,1.79,8.05,4.50,8.05,4.74,0.95,19,6,0,1,1,6,5,2,13,.846,0.18,1.30,76.0,60,1,0,2,,,,,,,
670990,Yohan Ramirez,7,0,4,11,7,2,0,3,10,6,0,7,2,.219,32,.375,.563,.938,0,1,1.000,0,158,7.56,8.1,1,0,0,1,0,1,7,1.56,40,25,7,0,0,92,.580,2,0,1,0,18,0.36,1.000,18.96,3,1.67,10.80,6.48,7.56,7.56,3.24,2,0,0,0,0,2,1,0,3,1.000,0.43,3.38,8.1,7,0,0,0,,,,,,,
605507,Zach Thompson,29,22,143,123,76,23,1,19,90,46,0,138,3,.280,493,.344,.446,.790,2,10,.833,13,2080,5.18,121.2,3,10,0,0,0,0,70,1.51,543,365,29,0,0,1306,.630,3,0,5,0,220,1.16,.231,17.10,1,1.96,6.66,3.40,10.21,5.62,1.41,0,0,0,0,1,5,5,0,10,1.000,0.34,0.74,121.2,29,0,0,0,,,,,,,
641470,Zack Collins,26,12,8,19,7,4,0,4,31,6,0,14,1,.194,72,.266,.417,.683,0,0,.---,0,341,,,,,,,,,,,,,,,,,,,,2,0,30,0.42,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,13,0,0,0,79,10,29,.270,18.00,0,3.15
676265,,16,9,29,68,30,12,0,12,45,25,0,44,5,.239,184,.343,.500,.843,1,4,.800,0,845,5.25,48.0,0,5,0,0,0,0,28,1.44,216,144,16,0,0,522,.620,5,0,2,0,92,0.43,.000,17.60,7,1.80,8.44,4.69,8.25,5.63,2.25,2,0,0,0,2,1,2,0,3,1.000,0.19,0.56,48.0,16,0,0,0,,,,,,,
